country,birth_cohort,age,sex,death_count,population_count
scotland,1941,31,male,46,29041.5
scotland,1940,32,male,42,29585
scotland,1939,33,male,54,29905.5
scotland,1938,34,male,60,29723.5
scotland,1937,35,male,56,29360
scotland,1936,36,male,40,29256.5
scotland,1935,37,male,65,29035
scotland,1934,38,male,82,29054
scotland,1933,39,male,71,29570
scotland,1932,40,male,88,30260.5
scotland,1931,41,male,109,30267.5
scotland,1930,42,male,109,30084.5
scotland,1973,0,male,841,39990
scotland,1972,1,male,55,42363.5
scotland,1971,2,male,42,43670
scotland,1970,3,male,43,44676
scotland,1969,4,male,31,45569.5
scotland,1968,5,male,23,46559.5
scotland,1967,6,male,27,47091.5
scotland,1966,7,male,22,47678.5
scotland,1965,8,male,24,48523
scotland,1964,9,male,21,48101.5
scotland,1963,10,male,13,47683.5
scotland,1962,11,male,23,47080.5
scotland,1961,12,male,14,46116
scotland,1960,13,male,7,45506.5
scotland,1959,14,male,19,45019.5
scotland,1958,15,male,24,43759.5
scotland,1957,16,male,23,42394.5
scotland,1956,17,male,37,40798
scotland,1955,18,male,55,39486
scotland,1954,19,male,36,38534.5
scotland,1953,20,male,62,37239
scotland,1952,21,male,45,36664.5
scotland,1951,22,male,28,36782.5
scotland,1950,23,male,46,37134.5
scotland,1949,24,male,44,38012
scotland,1948,25,male,29,40492
scotland,1947,26,male,40,37207
scotland,1946,27,male,32,31729.5
scotland,1945,28,male,37,31772.5
scotland,1944,29,male,44,32025
scotland,1943,30,male,43,30788.5
scotland,1942,31,male,32,29148.5
scotland,1941,32,male,41,28863
scotland,1940,33,male,37,29411
scotland,1939,34,male,46,29731
scotland,1938,35,male,62,29521
scotland,1937,36,male,64,29177
scotland,1936,37,male,60,29068
scotland,1935,38,male,63,28844.5
scotland,1934,39,male,70,28850.5
scotland,1933,40,male,68,29414
scotland,1932,41,male,93,30053.5
scotland,1931,42,male,125,30081
scotland,1930,43,male,117,29888.5
scotland,1974,0,male,748,37257
scotland,1973,1,male,56,39781
scotland,1972,2,male,36,42261
scotland,1971,3,male,35,43592
scotland,1970,4,male,21,44593.5
scotland,1969,5,male,30,45533.5
scotland,1968,6,male,22,46516.5
scotland,1967,7,male,24,47035
scotland,1966,8,male,9,47650.5
scotland,1965,9,male,12,48502.5
scotland,1964,10,male,18,48070.5
scotland,1963,11,male,20,47624
scotland,1962,12,male,12,47010.5
scotland,1961,13,male,19,46085.5
scotland,1960,14,male,14,45448
scotland,1959,15,male,25,44785
scotland,1958,16,male,35,43264.5
scotland,1957,17,male,43,41885.5
scotland,1956,18,male,51,40418.5
scotland,1955,19,male,48,39046.5
scotland,1954,20,male,36,38362.5
scotland,1953,21,male,34,37113
scotland,1952,22,male,34,36450
scotland,1951,23,male,39,36695
scotland,1950,24,male,40,37059
scotland,1949,25,male,40,38022
scotland,1948,26,male,41,40378.5
scotland,1947,27,male,55,37176
scotland,1946,28,male,31,31641
scotland,1945,29,male,41,31710.5
scotland,1944,30,male,37,32000.5
scotland,1943,31,male,35,30701.5
scotland,1942,32,male,41,29051
scotland,1941,33,male,44,28767.5
scotland,1940,34,male,38,29320.5
scotland,1939,35,male,71,29623.5
scotland,1938,36,male,66,29408
scotland,1937,37,male,68,29069.5
scotland,1936,38,male,70,28959
scotland,1935,39,male,91,28764.5
scotland,1934,40,male,78,28785
scotland,1933,41,male,99,29289.5
scotland,1932,42,male,129,29909
scotland,1931,43,male,136,29927
scotland,1930,44,male,145,29750.5
scotland,1975,0,male,669,35326.5
scotland,1974,1,male,31,36983
scotland,1973,2,male,32,39605.5
scotland,1972,3,male,22,42143.5
scotland,1971,4,male,28,43491
scotland,1970,5,male,34,44483.5
scotland,1969,6,male,17,45458
scotland,1968,7,male,25,46466.5
scotland,1967,8,male,16,46960.5
scotland,1966,9,male,20,47618.5
scotland,1965,10,male,17,48529.5
scotland,1964,11,male,12,48015.5
scotland,1963,12,male,27,47561.5
scotland,1962,13,male,21,46998
scotland,1961,14,male,27,46041
scotland,1960,15,male,24,45309
scotland,1959,16,male,21,44233.5
scotland,1958,17,male,40,42586.5
scotland,1957,18,male,60,41398
scotland,1956,19,male,50,39820.5
scotland,1955,20,male,46,38684.5
scotland,1954,21,male,51,38078
scotland,1953,22,male,42,36701.5
scotland,1952,23,male,37,36195
scotland,1951,24,male,40,36489
scotland,1950,25,male,42,36903.5
scotland,1949,26,male,44,37860.5
scotland,1948,27,male,39,40331.5
scotland,1947,28,male,28,37121.5
scotland,1946,29,male,28,31645.5
scotland,1945,30,male,42,31747.5
scotland,1944,31,male,55,31992
scotland,1943,32,male,54,30661.5
scotland,1942,33,male,37,29026.5
scotland,1941,34,male,42,28749
scotland,1940,35,male,42,29295.5
scotland,1939,36,male,48,29570.5
scotland,1938,37,male,69,29353
scotland,1937,38,male,72,28995.5
scotland,1936,39,male,82,28903.5
scotland,1935,40,male,83,28713.5
scotland,1934,41,male,75,28680.5
scotland,1933,42,male,92,29150.5
scotland,1932,43,male,133,29767
scotland,1931,44,male,142,29805.5
scotland,1930,45,male,164,29653
scotland,1976,0,male,568,34482
scotland,1975,1,male,37,35070
scotland,1974,2,male,29,36826.5
scotland,1973,3,male,27,39488
scotland,1972,4,male,17,42038.5
scotland,1971,5,male,21,43373.5
scotland,1970,6,male,19,44382.5
scotland,1969,7,male,16,45413
scotland,1968,8,male,12,46452
scotland,1967,9,male,16,46932
scotland,1966,10,male,12,47644.5
scotland,1965,11,male,21,48525
scotland,1964,12,male,17,47967.5
scotland,1963,13,male,21,47534
scotland,1962,14,male,26,46920
scotland,1961,15,male,16,45908
scotland,1960,16,male,26,44781
scotland,1959,17,male,52,43513.5
scotland,1958,18,male,51,42105.5
scotland,1957,19,male,59,40810
scotland,1956,20,male,58,39479.5
scotland,1955,21,male,37,38400.5
scotland,1954,22,male,41,37624
scotland,1953,23,male,38,36357.5
scotland,1952,24,male,38,35856.5
scotland,1951,25,male,32,36242
scotland,1950,26,male,40,36682
scotland,1949,27,male,47,37815.5
scotland,1948,28,male,48,40288.5
scotland,1947,29,male,51,37087.5
scotland,1946,30,male,44,31662
scotland,1945,31,male,43,31736.5
scotland,1944,32,male,45,31974
scotland,1943,33,male,49,30641.5
scotland,1942,34,male,49,29000.5
scotland,1941,35,male,58,28713.5
scotland,1940,36,male,57,29259
scotland,1939,37,male,55,29536.5
scotland,1938,38,male,66,29296.5
scotland,1937,39,male,57,28948
scotland,1936,40,male,77,28861
scotland,1935,41,male,88,28639
scotland,1934,42,male,76,28595
scotland,1933,43,male,128,29056
scotland,1932,44,male,149,29662
scotland,1931,45,male,165,29695
scotland,1930,46,male,164,29524.5
scotland,1977,0,male,585,32932
scotland,1976,1,male,36,34336
scotland,1975,2,male,24,34963.5
scotland,1974,3,male,18,36741.5
scotland,1973,4,male,25,39384
scotland,1972,5,male,20,41926.5
scotland,1971,6,male,11,43272.5
scotland,1970,7,male,13,44277.5
scotland,1969,8,male,19,45375.5
scotland,1968,9,male,18,46441.5
scotland,1967,10,male,12,46899.5
scotland,1966,11,male,11,47648.5
scotland,1965,12,male,7,48541.5
scotland,1964,13,male,21,47938
scotland,1963,14,male,24,47466.5
scotland,1962,15,male,20,46788.5
scotland,1961,16,male,23,45486.5
scotland,1960,17,male,46,44242.5
scotland,1959,18,male,44,43129.5
scotland,1958,19,male,48,41669
scotland,1957,20,male,59,40673
scotland,1956,21,male,44,39367.5
scotland,1955,22,male,46,38126
scotland,1954,23,male,43,37408.5
scotland,1953,24,male,44,36103
scotland,1952,25,male,31,35706
scotland,1951,26,male,44,36095.5
scotland,1950,27,male,37,36683.5
scotland,1949,28,male,45,37799.5
scotland,1948,29,male,47,40242
scotland,1947,30,male,39,37095.5
scotland,1946,31,male,41,31708
scotland,1945,32,male,47,31772.5
scotland,1944,33,male,42,31959.5
scotland,1943,34,male,59,30600
scotland,1942,35,male,53,28942.5
scotland,1941,36,male,54,28671
scotland,1940,37,male,63,29248
scotland,1939,38,male,64,29501.5
scotland,1938,39,male,68,29257
scotland,1937,40,male,71,28951.5
scotland,1936,41,male,96,28823
scotland,1935,42,male,112,28595
scotland,1934,43,male,107,28537
scotland,1933,44,male,129,28974.5
scotland,1932,45,male,157,29552.5
scotland,1931,46,male,151,29567
scotland,1930,47,male,161,29365
scotland,1978,0,male,479,31602.5
scotland,1977,1,male,34,32710
scotland,1976,2,male,19,34174.5
scotland,1975,3,male,20,34797
scotland,1974,4,male,14,36586.5
scotland,1973,5,male,18,39230
scotland,1972,6,male,8,41756.5
scotland,1971,7,male,10,43120.5
scotland,1970,8,male,19,44141.5
scotland,1969,9,male,8,45304.5
scotland,1968,10,male,16,46377.5
scotland,1967,11,male,13,46804.5
scotland,1966,12,male,13,47621
scotland,1965,13,male,13,48536
scotland,1964,14,male,23,47880
scotland,1963,15,male,26,47334.5
scotland,1962,16,male,38,46372
scotland,1961,17,male,48,44981.5
scotland,1960,18,male,39,43908.5
scotland,1959,19,male,60,42740.5
scotland,1958,20,male,40,41579
scotland,1957,21,male,54,40543
scotland,1956,22,male,46,38986
scotland,1955,23,male,38,37738.5
scotland,1954,24,male,32,37009
scotland,1953,25,male,27,35827.5
scotland,1952,26,male,39,35441.5
scotland,1951,27,male,31,35951
scotland,1950,28,male,50,36520
scotland,1949,29,male,49,37682.5
scotland,1948,30,male,53,40162.5
scotland,1947,31,male,54,37034
scotland,1946,32,male,57,31661
scotland,1945,33,male,60,31688.5
scotland,1944,34,male,59,31877.5
scotland,1943,35,male,61,30508.5
scotland,1942,36,male,39,28854
scotland,1941,37,male,64,28602.5
scotland,1940,38,male,73,29184.5
scotland,1939,39,male,86,29437
scotland,1938,40,male,95,29234
scotland,1937,41,male,104,28897.5
scotland,1936,42,male,116,28745.5
scotland,1935,43,male,118,28523
scotland,1934,44,male,98,28462
scotland,1933,45,male,141,28854.5
scotland,1932,46,male,144,29413
scotland,1931,47,male,182,29390.5
scotland,1930,48,male,221,29188.5
scotland,1979,0,male,490,32736
scotland,1978,1,male,31,31249
scotland,1977,2,male,19,32525.5
scotland,1976,3,male,17,33955
scotland,1975,4,male,12,34574
scotland,1974,5,male,14,36395.5
scotland,1973,6,male,17,39035
scotland,1972,7,male,19,41574.5
scotland,1971,8,male,14,42984.5
scotland,1970,9,male,15,44003
scotland,1969,10,male,17,45210
scotland,1968,11,male,17,46321.5
scotland,1967,12,male,7,46713.5
scotland,1966,13,male,10,47617.5
scotland,1965,14,male,20,48580
scotland,1964,15,male,22,47791
scotland,1963,16,male,20,46928.5
scotland,1962,17,male,54,45825.5
scotland,1961,18,male,67,44636.5
scotland,1960,19,male,56,43610.5
scotland,1959,20,male,49,42690.5
scotland,1958,21,male,42,41391
scotland,1957,22,male,36,40075
scotland,1956,23,male,53,38452.5
scotland,1955,24,male,35,37220.5
scotland,1954,25,male,30,36625
scotland,1953,26,male,46,35441.5
scotland,1952,27,male,46,35153.5
scotland,1951,28,male,31,35693
scotland,1950,29,male,49,36310
scotland,1949,30,male,56,37532.5
scotland,1948,31,male,42,39999
scotland,1947,32,male,49,36896
scotland,1946,33,male,58,31577
scotland,1945,34,male,35,31583
scotland,1944,35,male,51,31774.5
scotland,1943,36,male,57,30415.5
scotland,1942,37,male,59,28761
scotland,1941,38,male,60,28504
scotland,1940,39,male,73,29142.5
scotland,1939,40,male,76,29409.5
scotland,1938,41,male,101,29160.5
scotland,1937,42,male,98,28801.5
scotland,1936,43,male,103,28652.5
scotland,1935,44,male,127,28470
scotland,1934,45,male,145,28359.5
scotland,1933,46,male,173,28727.5
scotland,1932,47,male,184,29266.5
scotland,1931,48,male,201,29201.5
scotland,1930,49,male,230,28992
scotland,1979,1,male,35,32328.5
scotland,1978,2,male,21,30947
scotland,1977,3,male,18,32231
scotland,1976,4,male,19,33718
scotland,1975,5,male,12,34355
scotland,1974,6,male,10,36206.5
scotland,1973,7,male,13,38833
scotland,1972,8,male,17,41384.5
scotland,1971,9,male,13,42826
scotland,1970,10,male,5,43862.5
scotland,1969,11,male,18,45150.5
scotland,1968,12,male,18,46275.5
scotland,1967,13,male,14,46670.5
scotland,1966,14,male,23,47669
scotland,1965,15,male,20,48597
scotland,1964,16,male,26,47429
scotland,1963,17,male,49,46402.5
scotland,1962,18,male,50,45501.5
scotland,1961,19,male,45,44341.5
scotland,1960,20,male,41,43586.5
scotland,1959,21,male,51,42469.5
scotland,1958,22,male,51,40852.5
scotland,1957,23,male,38,39507
scotland,1956,24,male,42,37904.5
scotland,1955,25,male,40,36776.5
scotland,1954,26,male,39,36146
scotland,1953,27,male,45,35107.5
scotland,1952,28,male,36,34827.5
scotland,1951,29,male,38,35403
scotland,1950,30,male,38,36081.5
scotland,1949,31,male,42,37359
scotland,1948,32,male,48,39827
scotland,1947,33,male,54,36754.5
scotland,1946,34,male,41,31492
scotland,1945,35,male,53,31456
scotland,1944,36,male,72,31661.5
scotland,1943,37,male,56,30324
scotland,1942,38,male,63,28668.5
scotland,1941,39,male,66,28433.5
scotland,1940,40,male,87,29131.5
scotland,1939,41,male,86,29337
scotland,1938,42,male,90,29060.5
scotland,1937,43,male,110,28711
scotland,1936,44,male,95,28576
scotland,1935,45,male,145,28397.5
scotland,1934,46,male,129,28267
scotland,1933,47,male,161,28607
scotland,1932,48,male,183,29121.5
scotland,1931,49,male,212,28999.5
scotland,1930,50,male,231,28796.5
scotland,1979,2,male,17,31928.5
scotland,1978,3,male,17,30553
scotland,1977,4,male,14,31936
scotland,1976,5,male,15,33470
scotland,1975,6,male,13,34133.5
scotland,1974,7,male,5,35990.5
scotland,1973,8,male,7,38582.5
scotland,1972,9,male,10,41168.5
scotland,1971,10,male,14,42664
scotland,1970,11,male,16,43695
scotland,1969,12,male,14,45073.5
scotland,1968,13,male,10,46234
scotland,1967,14,male,12,46604.5
scotland,1966,15,male,27,47620
scotland,1965,16,male,26,48267.5
scotland,1964,17,male,49,46944.5
scotland,1963,18,male,59,46122
scotland,1962,19,male,47,45129.5
scotland,1961,20,male,59,44274
scotland,1960,21,male,53,43420.5
scotland,1959,22,male,45,41870.5
scotland,1958,23,male,44,40179.5
scotland,1957,24,male,49,38896.5
scotland,1956,25,male,46,37426.5
scotland,1955,26,male,48,36221
scotland,1954,27,male,38,35730
scotland,1953,28,male,29,34706
scotland,1952,29,male,42,34474.5
scotland,1951,30,male,44,35115.5
scotland,1950,31,male,35,35840
scotland,1949,32,male,44,37147
scotland,1948,33,male,45,39612.5
scotland,1947,34,male,68,36610
scotland,1946,35,male,45,31324.5
scotland,1945,36,male,59,31275
scotland,1944,37,male,66,31512.5
scotland,1943,38,male,58,30223
scotland,1942,39,male,73,28570.5
scotland,1941,40,male,80,28393.5
scotland,1940,41,male,101,29062
scotland,1939,42,male,106,29248
scotland,1938,43,male,105,28958.5
scotland,1937,44,male,123,28583.5
scotland,1936,45,male,153,28462
scotland,1935,46,male,139,28307
scotland,1934,47,male,167,28133
scotland,1933,48,male,207,28456.5
scotland,1932,49,male,196,28923.5
scotland,1931,50,male,245,28789
scotland,1930,51,male,261,28592
scotland,1979,3,male,15,31647.5
scotland,1978,4,male,5,30358
scotland,1977,5,male,10,31781
scotland,1976,6,male,12,33310
scotland,1975,7,male,7,33951
scotland,1974,8,male,12,35793
scotland,1973,9,male,12,38366
scotland,1972,10,male,12,41012.5
scotland,1971,11,male,14,42435
scotland,1970,12,male,11,43510
scotland,1969,13,male,12,44946.5
scotland,1968,14,male,20,46099.5
scotland,1967,15,male,34,46417.5
scotland,1966,16,male,28,47200
scotland,1965,17,male,45,47793
scotland,1964,18,male,56,46613.5
scotland,1963,19,male,57,45786
scotland,1962,20,male,47,45045.5
scotland,1961,21,male,42,44071.5
scotland,1960,22,male,50,42894.5
scotland,1959,23,male,46,41151
scotland,1958,24,male,40,39548
scotland,1957,25,male,40,38336
scotland,1956,26,male,51,36939.5
scotland,1955,27,male,35,35824
scotland,1954,28,male,24,35378.5
scotland,1953,29,male,39,34338
scotland,1952,30,male,42,34188.5
scotland,1951,31,male,42,34847.5
scotland,1950,32,male,43,35624
scotland,1949,33,male,45,36922.5
scotland,1948,34,male,49,39381
scotland,1947,35,male,65,36403
scotland,1946,36,male,47,31097.5
scotland,1945,37,male,50,31102.5
scotland,1944,38,male,57,31323
scotland,1943,39,male,69,30114
scotland,1942,40,male,84,28469
scotland,1941,41,male,79,28285
scotland,1940,42,male,86,28937.5
scotland,1939,43,male,87,29128
scotland,1938,44,male,109,28825
scotland,1937,45,male,135,28409
scotland,1936,46,male,131,28315.5
scotland,1935,47,male,172,28145
scotland,1934,48,male,157,27919
scotland,1933,49,male,200,28226
scotland,1932,50,male,222,28682.5
scotland,1931,51,male,266,28560.5
scotland,1930,52,male,286,28333.5
scotland,1979,4,male,13,31562
scotland,1978,5,male,13,30302
scotland,1977,6,male,11,31693
scotland,1976,7,male,13,33209.5
scotland,1975,8,male,7,33800
scotland,1974,9,male,9,35654.5
scotland,1973,10,male,8,38263
scotland,1972,11,male,15,40821
scotland,1971,12,male,9,42225
scotland,1970,13,male,20,43290.5
scotland,1969,14,male,13,44765.5
scotland,1968,15,male,21,45862
scotland,1967,16,male,31,45937
scotland,1966,17,male,42,46655
scotland,1965,18,male,50,47275
scotland,1964,19,male,41,46239
scotland,1963,20,male,36,45667.5
scotland,1962,21,male,31,44766
scotland,1961,22,male,41,43654.5
scotland,1960,23,male,35,42247
scotland,1959,24,male,35,40499.5
scotland,1958,25,male,36,38981
scotland,1957,26,male,44,37842
scotland,1956,27,male,40,36667
scotland,1955,28,male,39,35485.5
scotland,1954,29,male,45,35021.5
scotland,1953,30,male,42,34079
scotland,1952,31,male,32,33959.5
scotland,1951,32,male,47,34587.5
scotland,1950,33,male,32,35354.5
scotland,1949,34,male,49,36670
scotland,1948,35,male,66,39111
scotland,1947,36,male,53,36183
scotland,1946,37,male,50,30909.5
scotland,1945,38,male,68,30892.5
scotland,1944,39,male,61,31117.5
scotland,1943,40,male,80,29976.5
scotland,1942,41,male,67,28302.5
scotland,1941,42,male,101,28132.5
scotland,1940,43,male,97,28796.5
scotland,1939,44,male,121,29011
scotland,1938,45,male,127,28624.5
scotland,1937,46,male,130,28279
scotland,1936,47,male,152,28121.5
scotland,1935,48,male,192,27921
scotland,1934,49,male,183,27702
scotland,1933,50,male,200,27974.5
scotland,1932,51,male,223,28436.5
scotland,1931,52,male,294,28298
scotland,1930,53,male,304,28011.5
scotland,1979,5,male,10,31502
scotland,1978,6,male,8,30223.5
scotland,1977,7,male,16,31629.5
scotland,1976,8,male,10,33084
scotland,1975,9,male,9,33741
scotland,1974,10,male,9,35592.5
scotland,1973,11,male,12,38150
scotland,1972,12,male,11,40659.5
scotland,1971,13,male,15,42049.5
scotland,1970,14,male,18,43102
scotland,1969,15,male,19,44550
scotland,1968,16,male,24,45451.5
scotland,1967,17,male,35,45413
scotland,1966,18,male,50,46089.5
scotland,1965,19,male,44,46867.5
scotland,1964,20,male,40,46127
scotland,1963,21,male,44,45415
scotland,1962,22,male,33,44386
scotland,1961,23,male,45,43047
scotland,1960,24,male,40,41661
scotland,1959,25,male,43,40040.5
scotland,1958,26,male,39,38470.5
scotland,1957,27,male,52,37653.5
scotland,1956,28,male,29,36316.5
scotland,1955,29,male,35,35208.5
scotland,1954,30,male,44,34761.5
scotland,1953,31,male,49,33902
scotland,1952,32,male,42,33649.5
scotland,1951,33,male,48,34380
scotland,1950,34,male,48,35142
scotland,1949,35,male,42,36461.5
scotland,1948,36,male,62,38921
scotland,1947,37,male,60,35996.5
scotland,1946,38,male,57,30762.5
scotland,1945,39,male,62,30720.5
scotland,1944,40,male,69,31027.5
scotland,1943,41,male,76,29821
scotland,1942,42,male,73,28190
scotland,1941,43,male,96,27995.5
scotland,1940,44,male,99,28703
scotland,1939,45,male,120,28828.5
scotland,1938,46,male,127,28556.5
scotland,1937,47,male,166,28117
scotland,1936,48,male,156,27927.5
scotland,1935,49,male,190,27741.5
scotland,1934,50,male,186,27490.5
scotland,1933,51,male,197,27750
scotland,1932,52,male,261,28201.5
scotland,1931,53,male,277,28011
scotland,1930,54,male,337,27708
scotland,1979,6,male,11,31456
scotland,1978,7,male,12,30176.5
scotland,1977,8,male,8,31528.5
scotland,1976,9,male,7,33019
scotland,1975,10,male,15,33660.5
scotland,1974,11,male,10,35483.5
scotland,1973,12,male,8,38042.5
scotland,1972,13,male,10,40506.5
scotland,1971,14,male,15,41878
scotland,1970,15,male,19,42920
scotland,1969,16,male,21,44182
scotland,1968,17,male,42,45023
scotland,1967,18,male,41,44906
scotland,1966,19,male,51,45699
scotland,1965,20,male,44,46723.5
scotland,1964,21,male,42,45796
scotland,1963,22,male,50,44916
scotland,1962,23,male,34,43700.5
scotland,1961,24,male,38,42473
scotland,1960,25,male,44,41146
scotland,1959,26,male,35,39548.5
scotland,1958,27,male,36,38251
scotland,1957,28,male,38,37357.5
scotland,1956,29,male,32,36072.5
scotland,1955,30,male,36,34980
scotland,1954,31,male,50,34587.5
scotland,1953,32,male,37,33711
scotland,1952,33,male,42,33478.5
scotland,1951,34,male,40,34225.5
scotland,1950,35,male,59,35028
scotland,1949,36,male,64,36303
scotland,1948,37,male,68,38761
scotland,1947,38,male,80,35866
scotland,1946,39,male,67,30687.5
scotland,1945,40,male,77,30683.5
scotland,1944,41,male,78,30939
scotland,1943,42,male,72,29740
scotland,1942,43,male,79,28095.5
scotland,1941,44,male,115,27895
scotland,1940,45,male,138,28533.5
scotland,1939,46,male,127,28742
scotland,1938,47,male,147,28429.5
scotland,1937,48,male,164,27959.5
scotland,1936,49,male,157,27765.5
scotland,1935,50,male,184,27561.5
scotland,1934,51,male,240,27314.5
scotland,1933,52,male,245,27546.5
scotland,1932,53,male,259,27958.5
scotland,1931,54,male,298,27749.5
scotland,1930,55,male,339,27422
scotland,1979,7,male,14,31376
scotland,1978,8,male,6,30126.5
scotland,1977,9,male,5,31452.5
scotland,1976,10,male,9,32912.5
scotland,1975,11,male,9,33549.5
scotland,1974,12,male,7,35363.5
scotland,1973,13,male,9,37914
scotland,1972,14,male,15,40357
scotland,1971,15,male,13,41682
scotland,1970,16,male,27,42602
scotland,1969,17,male,48,43784
scotland,1968,18,male,44,44480
scotland,1967,19,male,45,44540.5
scotland,1966,20,male,47,45526.5
scotland,1965,21,male,41,46273
scotland,1964,22,male,53,45125
scotland,1963,23,male,44,44110
scotland,1962,24,male,53,43040.5
scotland,1961,25,male,39,41903
scotland,1960,26,male,48,40568
scotland,1959,27,male,28,39239.5
scotland,1958,28,male,49,37927.5
scotland,1957,29,male,40,37000.5
scotland,1956,30,male,44,35794
scotland,1955,31,male,37,34753
scotland,1954,32,male,48,34417.5
scotland,1953,33,male,56,33483.5
scotland,1952,34,male,47,33249
scotland,1951,35,male,42,34099
scotland,1950,36,male,48,34826.5
scotland,1949,37,male,59,36125.5
scotland,1948,38,male,80,38578.5
scotland,1947,39,male,72,35711
scotland,1946,40,male,75,30599
scotland,1945,41,male,76,30578.5
scotland,1944,42,male,82,30841.5
scotland,1943,43,male,109,29661.5
scotland,1942,44,male,114,27983.5
scotland,1941,45,male,118,27715
scotland,1940,46,male,145,28409.5
scotland,1939,47,male,159,28590
scotland,1938,48,male,167,28246
scotland,1937,49,male,169,27820
scotland,1936,50,male,186,27568
scotland,1935,51,male,217,27376.5
scotland,1934,52,male,218,27089.5
scotland,1933,53,male,267,27293
scotland,1932,54,male,321,27685
scotland,1931,55,male,372,27443
scotland,1930,56,male,357,27104.5
scotland,1979,8,male,7,31345
scotland,1978,9,male,6,30064
scotland,1977,10,male,7,31381
scotland,1976,11,male,3,32805.5
scotland,1975,12,male,6,33405.5
scotland,1974,13,male,14,35269.5
scotland,1973,14,male,17,37772.5
scotland,1972,15,male,16,40203.5
scotland,1971,16,male,21,41458.5
scotland,1970,17,male,34,42216
scotland,1969,18,male,40,43256.5
scotland,1968,19,male,52,44157
scotland,1967,20,male,53,44408
scotland,1966,21,male,34,45097.5
scotland,1965,22,male,41,45571
scotland,1964,23,male,39,44247
scotland,1963,24,male,45,43339.5
scotland,1962,25,male,35,42363
scotland,1961,26,male,42,41335
scotland,1960,27,male,32,40191
scotland,1959,28,male,55,38822.5
scotland,1958,29,male,45,37442.5
scotland,1957,30,male,40,36588.5
scotland,1956,31,male,38,35511.5
scotland,1955,32,male,38,34481.5
scotland,1954,33,male,40,34173
scotland,1953,34,male,50,33137
scotland,1952,35,male,49,33048
scotland,1951,36,male,44,33854
scotland,1950,37,male,66,34642
scotland,1949,38,male,66,35905
scotland,1948,39,male,67,38378.5
scotland,1947,40,male,92,35521.5
scotland,1946,41,male,67,30457.5
scotland,1945,42,male,102,30442
scotland,1944,43,male,105,30733.5
scotland,1943,44,male,121,29533.5
scotland,1942,45,male,114,27778.5
scotland,1941,46,male,111,27603
scotland,1940,47,male,134,28242.5
scotland,1939,48,male,147,28397.5
scotland,1938,49,male,168,28075.5
scotland,1937,50,male,176,27624
scotland,1936,51,male,216,27370
scotland,1935,52,male,223,27151
scotland,1934,53,male,271,26822
scotland,1933,54,male,310,27000
scotland,1932,55,male,315,27370.5
scotland,1931,56,male,377,27098.5
scotland,1930,57,male,406,26684
scotland,1979,9,male,7,31291
scotland,1978,10,male,7,30004
scotland,1977,11,male,5,31308.5
scotland,1976,12,male,15,32642
scotland,1975,13,male,8,33286.5
scotland,1974,14,male,7,35136
scotland,1973,15,male,17,37635.5
scotland,1972,16,male,26,39993.5
scotland,1971,17,male,46,41010
scotland,1970,18,male,47,41670
scotland,1969,19,male,45,42867
scotland,1968,20,male,59,43931.5
scotland,1967,21,male,42,43900
scotland,1966,22,male,42,44268
scotland,1965,23,male,58,44380.5
scotland,1964,24,male,45,43175
scotland,1963,25,male,53,42324.5
scotland,1962,26,male,32,41561.5
scotland,1961,27,male,43,40728
scotland,1960,28,male,44,39615
scotland,1959,29,male,55,38212
scotland,1958,30,male,41,36906.5
scotland,1957,31,male,46,36189.5
scotland,1956,32,male,45,35187.5
scotland,1955,33,male,50,34174
scotland,1954,34,male,66,33787.5
scotland,1953,35,male,54,32852.5
scotland,1952,36,male,60,32776
scotland,1951,37,male,60,33632.5
scotland,1950,38,male,65,34429.5
scotland,1949,39,male,67,35701
scotland,1948,40,male,93,38155.5
scotland,1947,41,male,102,35356
scotland,1946,42,male,103,30326
scotland,1945,43,male,95,30286.5
scotland,1944,44,male,109,30613
scotland,1943,45,male,145,29290.5
scotland,1942,46,male,115,27639
scotland,1941,47,male,148,27426.5
scotland,1940,48,male,153,28073.5
scotland,1939,49,male,166,28207
scotland,1938,50,male,210,27876
scotland,1937,51,male,228,27437
scotland,1936,52,male,209,27180.5
scotland,1935,53,male,276,26895
scotland,1934,54,male,265,26550
scotland,1933,55,male,322,26717.5
scotland,1932,56,male,358,27044
scotland,1931,57,male,359,26740
scotland,1930,58,male,398,26346.5
scotland,1979,10,male,8,31274
scotland,1978,11,male,11,30035
scotland,1977,12,male,6,31252.5
scotland,1976,13,male,9,32566
scotland,1975,14,male,11,33228.5
scotland,1974,15,male,16,35033
scotland,1973,16,male,22,37433
scotland,1972,17,male,28,39524.5
scotland,1971,18,male,43,40449.5
scotland,1970,19,male,41,41265
scotland,1969,20,male,58,42564.5
scotland,1968,21,male,51,43370.5
scotland,1967,22,male,54,43041.5
scotland,1966,23,male,38,43003.5
scotland,1965,24,male,45,43169.5
scotland,1964,25,male,35,42099.5
scotland,1963,26,male,51,41352
scotland,1962,27,male,39,40935
scotland,1961,28,male,37,40144.5
scotland,1960,29,male,51,39139.5
scotland,1959,30,male,41,37738
scotland,1958,31,male,47,36515.5
scotland,1957,32,male,42,35904.5
scotland,1956,33,male,49,34901.5
scotland,1955,34,male,53,33898.5
scotland,1954,35,male,51,33607
scotland,1953,36,male,41,32653
scotland,1952,37,male,41,32581
